,GM,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA
0,1,14.956521739130435,3.5652173913043477,17.782608695652176,32.73913043478261,0.21739130434782608,0.34782608695652173,0.0,5.478260869565218,1.826086956521739,5.391304347826087,8.652173913043478,4.913043478260869,1.565217391304348,1.173913043478261,1.0869565217391304,17.782608695652176,15.565217391304348,0.043478260869565216,0.043478260869565216,1.7391304347826086,0.13043478260869565,0.8260869565217391
1,1,13.84,3.84,16.12,29.96,0.44,0.32,0.0,4.52,1.56,4.4,7.64,3.44,1.76,0.92,1.12,16.0,14.0,0.28,0.28,0.96,0.52,0.56
2,1,14.869565217391305,4.173913043478261,15.782608695652174,30.652173913043477,0.17391304347826086,0.17391304347826086,0.0,3.782608695652174,1.7391304347826086,5.260869565217392,6.391304347826087,3.4782608695652173,1.391304347826087,0.7391304347826086,0.4782608695652174,11.608695652173912,20.0,0.08695652173913043,0.13043478260869565,2.1739130434782608,0.17391304347826086,0.782608695652174
3,1,14.75,4.666666666666667,14.583333333333334,29.333333333333332,0.5,0.5,0.0,6.208333333333333,2.125,4.333333333333333,3.875,4.0,1.4583333333333333,1.2916666666666667,1.0416666666666667,9.041666666666666,19.708333333333332,0.041666666666666664,0.20833333333333334,1.8333333333333333,0.16666666666666666,0.4583333333333333
4,1,14.875,4.166666666666667,13.166666666666666,28.041666666666668,0.7916666666666666,1.2916666666666667,0.0,3.125,1.4583333333333333,6.5,4.625,4.291666666666667,0.6666666666666666,0.7083333333333334,1.0,12.708333333333334,15.666666666666666,0.16666666666666666,0.7916666666666666,0.6666666666666666,0.0,1.1666666666666667
5,1,14.2,2.65,18.75,32.95,0.35,0.4,0.0,8.1,2.0,4.65,7.5,4.8,1.75,1.45,0.5,15.0,18.05,0.0,0.2,0.7,0.1,0.4
6,1,14.44,4.08,11.32,25.76,0.28,0.28,0.0,2.16,4.12,2.76,1.6,3.52,1.12,0.72,0.44,6.36,16.96,0.0,0.08,0.52,0.8,0.28
7,1,11.375,2.625,15.416666666666666,26.791666666666668,0.25,0.2916666666666667,0.0,5.291666666666667,0.9583333333333334,3.7916666666666665,5.708333333333333,3.75,1.5416666666666667,1.0416666666666667,0.4583333333333333,11.958333333333334,14.625,0.08333333333333333,0.08333333333333333,1.0,0.20833333333333334,0.4166666666666667
8,1,14.3,4.55,17.8,32.1,0.25,0.35,0.0,3.3,2.4,4.65,4.4,4.15,0.8,1.55,0.7,11.45,21.3,0.0,0.1,0.6,0.55,0.35
9,1,16.954545454545453,3.772727272727273,11.5,28.454545454545453,0.36363636363636365,0.5,0.0,6.045454545454546,2.3181818181818183,5.545454545454546,7.909090909090909,4.363636363636363,1.3181818181818181,1.1818181818181819,1.2272727272727273,15.181818181818182,13.318181818181818,0.13636363636363635,0.13636363636363635,0.9545454545454546,0.13636363636363635,0.6818181818181818
10,1,19.272727272727273,7.2727272727272725,9.136363636363637,28.40909090909091,0.13636363636363635,0.045454545454545456,0.0,3.3181818181818183,5.363636363636363,2.9545454545454546,1.4090909090909092,3.772727272727273,0.9545454545454546,0.9090909090909091,0.4090909090909091,6.5,19.5,0.22727272727272727,0.045454545454545456,2.227272727272727,0.7272727272727273,0.3181818181818182
11,1,12.64,3.6,11.88,24.52,0.48,0.48,0.0,4.96,1.08,2.92,4.32,3.04,1.04,0.88,0.52,9.8,14.28,0.12,0.28,1.16,0.28,0.32
12,1,16.708333333333332,7.083333333333333,8.791666666666666,25.5,0.08333333333333333,0.041666666666666664,0.0,2.25,3.5833333333333335,2.9583333333333335,1.875,3.0833333333333335,0.5833333333333334,0.5833333333333334,0.2916666666666667,7.75,17.833333333333332,0.5,0.0,1.5,0.16666666666666666,0.125
13,1,12.8,4.12,11.64,24.44,0.56,0.4,0.0,6.0,1.72,3.8,6.0,4.0,0.92,1.16,0.64,11.76,12.12,0.36,0.64,1.08,0.0,0.32
14,1,14.4,6.6,10.0,24.4,0.4,0.12,0.0,6.32,2.44,4.24,3.76,2.96,1.4,0.92,0.84,9.72,14.96,0.36,0.28,1.84,0.08,0.64
15,1,19.454545454545453,5.7727272727272725,8.227272727272727,27.681818181818183,0.18181818181818182,0.09090909090909091,0.0,2.5,4.863636363636363,3.090909090909091,1.7272727272727273,2.5454545454545454,0.6818181818181818,0.36363636363636365,0.4090909090909091,8.045454545454545,16.09090909090909,0.22727272727272727,0.045454545454545456,2.772727272727273,1.0909090909090908,0.36363636363636365
16,1,18.043478260869566,4.913043478260869,7.913043478260869,25.956521739130434,0.30434782608695654,0.13043478260869565,0.0,1.1304347826086956,6.304347826086956,2.782608695652174,1.173913043478261,2.9130434782608696,0.5217391304347826,0.9130434782608695,0.13043478260869565,5.0,15.73913043478261,0.2608695652173913,0.043478260869565216,2.4347826086956523,0.8695652173913043,0.34782608695652173
17,1,12.571428571428571,4.0,15.80952380952381,28.38095238095238,0.2857142857142857,0.5238095238095238,0.14285714285714285,4.0,1.4761904761904763,4.571428571428571,5.0476190476190474,3.857142857142857,1.0476190476190477,1.0,0.6190476190476191,12.238095238095237,15.761904761904763,0.23809523809523808,0.38095238095238093,1.380952380952381,0.047619047619047616,0.6666666666666666
18,1,13.5,4.090909090909091,13.545454545454545,27.045454545454547,0.6818181818181818,0.5454545454545454,0.0,3.1818181818181817,2.227272727272727,3.272727272727273,3.227272727272727,3.409090909090909,0.8181818181818182,0.6818181818181818,0.2727272727272727,8.545454545454545,17.59090909090909,0.09090909090909091,0.36363636363636365,0.7727272727272727,1.3636363636363635,0.3181818181818182
19,1,12.6,4.04,11.2,23.8,0.48,0.32,0.0,5.48,1.92,5.64,4.2,4.32,0.76,1.0,0.44,9.64,13.84,0.08,0.2,2.08,0.56,0.48
20,1,14.208333333333334,5.291666666666667,10.458333333333334,24.666666666666668,0.8333333333333334,0.75,0.0,4.833333333333333,1.5416666666666667,4.375,3.6666666666666665,4.0,1.4166666666666667,1.2083333333333333,0.5833333333333334,9.0,16.041666666666668,0.125,0.4583333333333333,0.9583333333333334,0.4583333333333333,0.7916666666666666
21,1,10.761904761904763,3.619047619047619,17.38095238095238,28.142857142857142,0.9523809523809523,0.42857142857142855,0.5238095238095238,5.0,0.7619047619047619,4.476190476190476,7.666666666666667,5.0476190476190474,2.2857142857142856,1.6666666666666667,1.380952380952381,15.333333333333334,13.095238095238095,0.42857142857142855,0.7619047619047619,1.2380952380952381,0.3333333333333333,0.5238095238095238
22,1,11.380952380952381,3.857142857142857,16.666666666666668,28.047619047619047,0.23809523809523808,0.3333333333333333,0.0,4.571428571428571,1.9523809523809523,3.238095238095238,5.0476190476190474,4.190476190476191,1.4761904761904763,1.4285714285714286,0.42857142857142855,13.0,15.523809523809524,0.047619047619047616,0.3333333333333333,1.1428571428571428,0.2857142857142857,0.5238095238095238
23,1,14.318181818181818,3.3181818181818183,12.318181818181818,26.636363636363637,0.45454545454545453,0.5454545454545454,0.0,4.818181818181818,1.6818181818181819,4.318181818181818,5.545454545454546,4.5,1.2727272727272727,1.3636363636363635,0.5,11.409090909090908,14.863636363636363,0.045454545454545456,0.18181818181818182,0.8636363636363636,0.13636363636363635,0.5909090909090909
24,1,11.826086956521738,6.173913043478261,13.565217391304348,25.391304347826086,0.782608695652174,0.4782608695652174,0.08695652173913043,6.086956521739131,1.391304347826087,2.6956521739130435,4.391304347826087,3.0869565217391304,1.9565217391304348,0.9565217391304348,0.6086956521739131,11.304347826086957,14.565217391304348,0.5652173913043478,0.8260869565217391,1.6956521739130435,0.17391304347826086,0.5652173913043478
25,1,12.363636363636363,2.590909090909091,14.045454545454545,26.40909090909091,0.22727272727272727,0.4090909090909091,0.0,4.363636363636363,1.5,3.590909090909091,5.545454545454546,3.409090909090909,1.4545454545454546,1.0,0.22727272727272727,11.636363636363637,14.909090909090908,0.045454545454545456,0.0,0.6818181818181818,0.0,0.3181818181818182
26,1,15.631578947368421,3.9473684210526314,14.473684210526315,30.105263157894736,0.3157894736842105,0.3157894736842105,0.0,4.315789473684211,2.1578947368421053,5.526315789473684,4.631578947368421,3.9473684210526314,1.894736842105263,0.631578947368421,0.8947368421052632,9.473684210526315,20.736842105263158,0.0,0.0,1.6842105263157894,0.3157894736842105,0.8421052631578947
27,1,12.857142857142858,3.4761904761904763,14.333333333333334,27.19047619047619,0.3333333333333333,0.14285714285714285,0.0,7.095238095238095,1.380952380952381,3.142857142857143,5.857142857142857,4.380952380952381,1.4761904761904763,1.1428571428571428,0.47619047619047616,11.952380952380953,14.285714285714286,0.047619047619047616,0.047619047619047616,0.5714285714285714,0.047619047619047616,0.5714285714285714
28,1,16.041666666666668,5.958333333333333,7.708333333333333,23.75,0.08333333333333333,0.0,0.0,2.3333333333333335,5.458333333333333,1.5416666666666667,0.8333333333333334,2.2916666666666665,0.7083333333333334,0.5833333333333334,0.041666666666666664,4.875,14.208333333333334,0.08333333333333333,0.0,1.9583333333333333,0.5,0.08333333333333333
29,1,11.636363636363637,2.8181818181818183,14.045454545454545,25.681818181818183,0.36363636363636365,0.13636363636363635,0.0,5.7272727272727275,1.6363636363636365,4.136363636363637,4.909090909090909,5.090909090909091,1.8181818181818181,0.9090909090909091,0.3181818181818182,12.727272727272727,13.409090909090908,0.045454545454545456,0.18181818181818182,2.0,0.18181818181818182,0.4090909090909091
30,1,11.904761904761905,4.095238095238095,14.857142857142858,26.761904761904763,0.47619047619047616,0.47619047619047616,0.0,4.0476190476190474,0.9523809523809523,5.0,5.857142857142857,3.4761904761904763,0.8095238095238095,1.0,0.47619047619047616,11.666666666666666,15.761904761904763,0.09523809523809523,0.38095238095238093,1.9047619047619047,0.047619047619047616,0.7619047619047619
31,1,14.047619047619047,4.428571428571429,12.619047619047619,26.666666666666668,0.42857142857142855,0.42857142857142855,0.0,4.809523809523809,2.3333333333333335,4.238095238095238,3.761904761904762,3.142857142857143,0.9523809523809523,0.8095238095238095,0.6190476190476191,9.238095238095237,17.428571428571427,0.14285714285714285,0.09523809523809523,1.1428571428571428,0.19047619047619047,0.5714285714285714
32,1,15.428571428571429,3.380952380952381,11.19047619047619,26.61904761904762,0.3333333333333333,0.23809523809523808,0.0,4.523809523809524,1.8571428571428572,4.666666666666667,5.285714285714286,5.142857142857143,1.0952380952380953,1.5714285714285714,0.2857142857142857,10.571428571428571,16.095238095238095,0.047619047619047616,0.2857142857142857,0.9523809523809523,0.3333333333333333,0.5714285714285714
33,1,19.304347826086957,5.521739130434782,5.0,24.304347826086957,0.2608695652173913,0.17391304347826086,0.0,2.9130434782608696,3.4347826086956523,4.913043478260869,2.5217391304347827,3.347826086956522,0.6086956521739131,0.4782608695652174,0.2608695652173913,6.086956521739131,16.130434782608695,0.08695652173913043,0.08695652173913043,1.2608695652173914,0.782608695652174,0.43478260869565216
34,1,11.416666666666666,3.0833333333333335,11.708333333333334,23.125,0.08333333333333333,0.041666666666666664,0.0,4.666666666666667,2.0833333333333335,3.1666666666666665,3.4166666666666665,2.9583333333333335,1.4583333333333333,0.4583333333333333,0.08333333333333333,9.166666666666666,13.291666666666666,0.041666666666666664,0.08333333333333333,2.375,0.125,0.8333333333333334
35,1,10.92,3.44,11.12,22.04,0.36,0.16,0.0,3.68,1.72,3.2,3.16,3.12,0.68,1.0,0.16,8.04,13.84,0.16,0.24,1.08,0.08,0.88
36,1,18.238095238095237,4.380952380952381,7.904761904761905,26.142857142857142,0.5238095238095238,0.3333333333333333,0.0,3.380952380952381,2.0952380952380953,6.0,5.571428571428571,4.666666666666667,0.8571428571428571,1.0952380952380953,0.6666666666666666,10.523809523809524,15.476190476190476,0.0,0.23809523809523808,1.5238095238095237,1.0,0.5714285714285714
37,1,13.625,3.3333333333333335,9.166666666666666,22.791666666666668,0.8333333333333334,1.0,0.0,4.041666666666667,2.125,5.583333333333333,4.041666666666667,4.5,1.0,1.4166666666666667,0.5,9.875,13.291666666666666,0.16666666666666666,0.3333333333333333,0.7083333333333334,0.7916666666666666,1.0
38,1,11.545454545454545,3.090909090909091,13.181818181818182,24.727272727272727,0.4090909090909091,0.36363636363636365,0.0,4.7272727272727275,1.3181818181818181,3.8636363636363638,7.2272727272727275,2.8636363636363638,1.0,0.8181818181818182,0.3181818181818182,13.136363636363637,12.181818181818182,0.13636363636363635,0.2727272727272727,1.7727272727272727,0.09090909090909091,0.5909090909090909
39,1,18.545454545454547,6.636363636363637,6.045454545454546,24.59090909090909,0.45454545454545453,0.2727272727272727,0.0,2.9545454545454546,6.818181818181818,3.6818181818181817,0.6818181818181818,3.4545454545454546,0.5,0.7272727272727273,0.36363636363636365,5.590909090909091,16.136363636363637,0.7727272727272727,0.2727272727272727,3.4545454545454546,0.4090909090909091,0.4090909090909091
40,1,14.0,4.333333333333333,11.761904761904763,25.761904761904763,0.14285714285714285,0.14285714285714285,0.0,3.380952380952381,1.8095238095238095,4.095238095238095,3.9523809523809526,3.6666666666666665,0.8571428571428571,1.2380952380952381,0.047619047619047616,9.523809523809524,16.571428571428573,0.0,0.09523809523809523,1.4761904761904763,0.7619047619047619,0.38095238095238093
41,1,12.56,4.04,8.52,21.08,0.6,0.44,0.0,2.6,1.72,3.76,2.28,3.48,0.84,1.16,0.16,6.32,14.32,0.0,0.36,0.28,0.72,0.32
42,1,19.0,8.636363636363637,4.818181818181818,23.818181818181817,0.045454545454545456,0.13636363636363635,0.0,1.4545454545454546,8.136363636363637,1.6363636363636365,0.2727272727272727,3.727272727272727,1.1818181818181819,1.1818181818181819,0.3181818181818182,6.7727272727272725,13.954545454545455,1.4545454545454546,0.045454545454545456,7.318181818181818,0.5,0.045454545454545456
43,1,13.476190476190476,3.7142857142857144,11.428571428571429,24.904761904761905,0.8095238095238095,0.5238095238095238,0.0,5.238095238095238,0.7619047619047619,3.238095238095238,4.476190476190476,3.9523809523809526,0.9047619047619048,1.0952380952380953,0.19047619047619047,9.571428571428571,15.142857142857142,0.23809523809523808,0.38095238095238093,1.0,0.6666666666666666,0.7619047619047619
44,1,12.714285714285714,4.285714285714286,12.142857142857142,24.857142857142858,0.42857142857142855,0.3333333333333333,0.0,4.380952380952381,2.0476190476190474,4.9523809523809526,5.285714285714286,3.4761904761904763,1.2380952380952381,1.2857142857142858,0.38095238095238093,11.476190476190476,14.476190476190476,0.19047619047619047,0.09523809523809523,0.6666666666666666,0.47619047619047616,0.38095238095238093
45,1,14.625,5.0,7.041666666666667,21.666666666666668,0.375,0.25,0.0,1.8333333333333333,3.7916666666666665,2.5,1.0416666666666667,1.9583333333333333,0.625,0.4166666666666667,0.20833333333333334,5.458333333333333,14.0,0.25,0.25,1.0833333333333333,0.9166666666666666,0.3333333333333333
46,1,15.545454545454545,5.818181818181818,8.090909090909092,23.636363636363637,0.36363636363636365,0.6818181818181818,0.0,3.6818181818181817,2.3636363636363638,4.090909090909091,1.7727272727272727,3.227272727272727,0.8181818181818182,0.6818181818181818,0.6818181818181818,5.409090909090909,17.954545454545453,0.09090909090909091,0.36363636363636365,1.5,0.3181818181818182,0.45454545454545453
47,1,16.791666666666668,6.958333333333333,4.833333333333333,21.625,0.0,0.041666666666666664,0.0,1.875,6.75,1.2083333333333333,0.5416666666666666,2.2916666666666665,0.8333333333333334,0.8333333333333334,0.125,4.958333333333333,11.958333333333334,0.5833333333333334,0.0,3.9583333333333335,0.3333333333333333,0.041666666666666664
48,1,13.045454545454545,5.2727272727272725,10.454545454545455,23.5,1.0909090909090908,0.9545454545454546,0.045454545454545456,5.2272727272727275,1.4545454545454546,5.590909090909091,5.181818181818182,3.5,1.1363636363636365,0.9545454545454546,0.45454545454545453,11.272727272727273,13.409090909090908,0.9090909090909091,0.9545454545454546,3.227272727272727,0.5,1.0909090909090908
49,1,14.125,6.708333333333333,7.416666666666667,21.541666666666668,0.625,0.9166666666666666,0.0,1.2916666666666667,2.1666666666666665,5.125,0.75,2.875,0.2916666666666667,0.4583333333333333,0.20833333333333334,3.9583333333333335,15.875,0.16666666666666666,0.4583333333333333,1.0833333333333333,0.7083333333333334,0.5
50,1,15.545454545454545,8.363636363636363,7.863636363636363,23.40909090909091,0.4090909090909091,0.3181818181818182,0.0,1.5909090909090908,3.4545454545454546,3.0454545454545454,1.5454545454545454,3.0,0.6363636363636364,0.7727272727272727,0.18181818181818182,4.590909090909091,17.363636363636363,0.22727272727272727,0.5909090909090909,1.2272727272727273,0.3181818181818182,0.5454545454545454
51,1,10.571428571428571,2.761904761904762,13.761904761904763,24.333333333333332,0.47619047619047616,0.42857142857142855,0.2857142857142857,4.238095238095238,1.8095238095238095,3.2857142857142856,5.0,4.333333333333333,0.9523809523809523,1.380952380952381,0.19047619047619047,12.142857142857142,12.714285714285714,0.19047619047619047,0.2857142857142857,0.9523809523809523,0.19047619047619047,0.5714285714285714
52,1,11.272727272727273,4.045454545454546,11.909090909090908,23.181818181818183,0.8181818181818182,0.6363636363636364,0.0,3.8181818181818183,1.4090909090909092,4.090909090909091,3.1818181818181817,4.181818181818182,1.3181818181818181,1.2727272727272727,0.6363636363636364,8.181818181818182,14.909090909090908,0.13636363636363635,0.5454545454545454,1.2272727272727273,0.13636363636363635,0.5454545454545454
54,1,12.166666666666666,5.0,8.958333333333334,21.125,0.125,0.16666666666666666,0.0,2.75,3.3333333333333335,2.875,1.125,2.8333333333333335,0.8333333333333334,0.7916666666666666,0.041666666666666664,5.625,15.375,0.25,0.0,2.7083333333333335,0.2916666666666667,0.25
55,1,13.909090909090908,7.454545454545454,8.909090909090908,22.818181818181817,0.045454545454545456,0.045454545454545456,0.0,2.272727272727273,4.318181818181818,2.5,0.8636363636363636,2.5454545454545454,0.5,0.7272727272727273,0.22727272727272727,6.181818181818182,15.954545454545455,0.8181818181818182,0.0,2.272727272727273,0.13636363636363635,0.13636363636363635
56,1,13.8125,3.6875,17.5,31.3125,0.1875,0.375,0.0,3.25,1.375,4.75,6.125,3.5625,0.875,0.875,0.375,13.0625,18.125,0.125,0.3125,0.625,0.1875,0.75
57,1,12.090909090909092,4.2727272727272725,10.454545454545455,22.545454545454547,0.36363636363636365,0.2727272727272727,0.0,4.590909090909091,2.3181818181818183,4.090909090909091,3.8636363636363638,4.863636363636363,1.3181818181818181,1.5909090909090908,0.5,9.136363636363637,13.818181818181818,0.2727272727272727,0.2727272727272727,1.0454545454545454,0.8181818181818182,0.7272727272727273
58,1,16.764705882352942,3.7058823529411766,12.352941176470589,29.11764705882353,0.35294117647058826,0.5882352941176471,0.0,3.823529411764706,1.9411764705882353,6.176470588235294,3.7058823529411766,4.588235294117647,1.2941176470588236,0.35294117647058826,0.5882352941176471,8.588235294117647,20.705882352941178,0.058823529411764705,0.11764705882352941,0.5882352941176471,0.35294117647058826,0.9411764705882353
59,1,18.0,5.809523809523809,5.523809523809524,23.523809523809526,0.0,0.09523809523809523,0.0,2.380952380952381,6.666666666666667,2.3333333333333335,0.7142857142857143,2.9523809523809526,0.8095238095238095,0.7619047619047619,0.047619047619047616,5.142857142857143,13.0,0.2857142857142857,0.0,2.380952380952381,0.42857142857142855,0.14285714285714285
60,1,9.727272727272727,2.772727272727273,12.681818181818182,22.40909090909091,0.22727272727272727,0.3181818181818182,0.0,3.3636363636363638,1.3181818181818181,3.0,4.7727272727272725,2.5454545454545454,0.6818181818181818,0.7272727272727273,0.18181818181818182,9.045454545454545,13.681818181818182,0.0,0.18181818181818182,1.0454545454545454,0.09090909090909091,0.2727272727272727
61,1,12.434782608695652,4.130434782608695,8.956521739130435,21.391304347826086,0.5652173913043478,0.30434782608695654,0.0,1.3043478260869565,2.3043478260869565,2.782608695652174,1.565217391304348,2.652173913043478,0.5217391304347826,0.5217391304347826,0.30434782608695654,6.869565217391305,14.695652173913043,0.043478260869565216,0.391304347826087,0.9130434782608695,0.13043478260869565,0.391304347826087
62,1,12.61111111111111,5.0,14.5,27.11111111111111,0.2777777777777778,0.2777777777777778,0.0,7.166666666666667,1.6666666666666667,4.055555555555555,5.166666666666667,3.5555555555555554,1.5555555555555556,1.1111111111111112,0.7222222222222222,11.166666666666666,15.166666666666666,0.2222222222222222,0.2777777777777778,1.5555555555555556,0.1111111111111111,0.3888888888888889
63,1,14.363636363636363,3.9545454545454546,7.7727272727272725,22.136363636363637,0.3181818181818182,0.45454545454545453,0.0,5.090909090909091,1.0909090909090908,4.636363636363637,5.590909090909091,3.090909090909091,1.1363636363636365,0.9090909090909091,0.3181818181818182,9.318181818181818,11.681818181818182,0.045454545454545456,0.45454545454545453,1.0909090909090908,0.13636363636363635,0.8636363636363636
64,1,16.61904761904762,6.238095238095238,6.476190476190476,23.095238095238095,0.3333333333333333,0.3333333333333333,0.0,2.619047619047619,3.857142857142857,2.6666666666666665,1.619047619047619,3.4285714285714284,0.9523809523809523,1.0952380952380953,0.14285714285714285,7.142857142857143,15.142857142857142,0.6666666666666666,0.14285714285714285,3.1904761904761907,0.19047619047619047,0.23809523809523808
66,1,13.52,4.48,5.68,19.2,0.72,0.32,0.0,3.56,1.28,4.44,1.88,3.12,1.36,1.0,0.12,6.76,12.56,0.12,0.36,1.0,0.4,0.6
67,1,11.347826086956522,4.478260869565218,9.478260869565217,20.82608695652174,0.21739130434782608,0.13043478260869565,0.0,2.4347826086956523,1.7391304347826086,3.1739130434782608,2.3043478260869565,2.6956521739130435,0.8695652173913043,0.5217391304347826,0.13043478260869565,6.478260869565218,14.347826086956522,0.043478260869565216,0.17391304347826086,0.782608695652174,0.13043478260869565,0.34782608695652173
68,1,11.227272727272727,4.681818181818182,10.454545454545455,21.681818181818183,0.36363636363636365,0.3181818181818182,0.045454545454545456,2.6363636363636362,1.9545454545454546,2.5454545454545454,3.409090909090909,2.727272727272727,0.8636363636363636,0.7272727272727273,0.045454545454545456,7.909090909090909,14.090909090909092,0.3181818181818182,0.09090909090909091,0.9545454545454546,0.36363636363636365,0.18181818181818182
69,1,12.842105263157896,3.3157894736842106,12.0,24.842105263157894,0.3157894736842105,0.3157894736842105,0.0,3.0526315789473686,1.6842105263157894,4.105263157894737,5.894736842105263,3.6315789473684212,1.0526315789473684,0.5789473684210527,1.0,11.052631578947368,13.842105263157896,0.0,0.2631578947368421,1.105263157894737,0.10526315789473684,0.7368421052631579
